CustomerId,CreditScore,Age,Tenure,Balance,IsActiveMember
15760063,595,23.0,7,0.0,1.0
15658982,650,28.0,5,122034.4,1.0
15758769,625,44.0,7,0.0,0.0
15778481,817,59.0,1,118962.58,1.0
15661162,526,49.0,2,0.0,0.0
15568164,850,34.0,4,71379.53,1.0
15601569,598,40.0,2,171178.25,0.0
15772383,613,36.0,9,131307.11,0.0
15667456,709,62.0,3,0.0,1.0
15672983,678,27.0,5,87099.85,0.0
15799534,720,71.0,5,183135.39,1.0
15582847,662,26.0,0,0.0,1.0
15612478,525,51.0,10,0.0,0.0
15709621,662,31.0,3,0.0,1.0
15802009,770,33.0,6,0.0,1.0
15698816,721,33.0,4,72535.45,1.0
15574830,633,58.0,2,128137.42,0.0
15603082,701,51.0,9,0.0,0.0
15685947,556,42.0,0,115915.53,1.0
15643048,639,66.0,0,0.0,1.0
15807568,632,50.0,2,0.0,0.0
15597591,456,29.0,5,107000.49,1.0
15747558,729,38.0,10,0.0,0.0
15756655,632,34.0,2,0.0,0.0
15589949,433,34.0,9,152806.74,0.0
15601012,802,60.0,3,92887.06,0.0
15724269,670,25.0,7,0.0,1.0
15567506,738,40.0,6,114940.67,1.0
15791877,706,34.0,0,140641.26,1.0
15794360,592,70.0,5,71816.74,0.0
15686538,522,41.0,7,0.0,1.0
15585985,746,48.0,5,165282.42,0.0
15699257,651,42.0,2,143145.87,0.0
15804104,494,28.0,9,114731.76,1.0
15727619,753,46.0,9,113909.69,0.0
15740237,671,36.0,2,116695.27,0.0
15801436,696,42.0,4,0.0,0.0
15705735,577,43.0,3,0.0,1.0
15649359,587,36.0,1,0.0,1.0
15624892,712,37.0,7,93978.96,0.0
15784918,498,35.0,2,121968.11,1.0
15584785,660,37.0,2,97324.91,0.0
15797197,678,29.0,6,0.0,0.0
15574858,530,37.0,8,0.0,1.0
15794101,559,48.0,2,0.0,1.0
15743245,624,42.0,3,145155.37,0.0
15791535,592,28.0,5,137222.77,0.0
15605215,767,48.0,9,0.0,1.0
15771749,653,38.0,5,114268.22,1.0
15616833,678,27.0,2,0.0,1.0
15750728,586,42.0,2,0.0,0.0
15769353,550,40.0,8,150490.32,0.0
15770091,643,28.0,9,160858.13,0.0
15716420,612,39.0,5,170288.38,1.0
15740602,674,27.0,4,111568.01,1.0
15796071,657,29.0,7,83889.03,0.0
15811389,724,35.0,0,171982.95,1.0
15783875,500,34.0,4,0.0,0.0
15671800,688,20.0,8,137624.4,1.0
15677288,599,50.0,3,121159.65,0.0
15633525,631,29.0,7,0.0,1.0
15634606,634,52.0,1,0.0,1.0
15579207,545,37.0,3,91184.01,0.0
15619892,644,18.0,8,0.0,0.0
15567778,690,54.0,1,144027.8,1.0
15711750,711,34.0,6,0.0,1.0
15751084,712,29.0,8,140170.61,1.0
15768945,627,27.0,1,62092.9,1.0
15586931,694,39.0,3,0.0,1.0
15636353,534,35.0,4,0.0,0.0
15623858,603,45.0,9,0.0,0.0
15703354,808,33.0,2,103516.87,0.0
15663987,723,30.0,1,0.0,0.0
15780805,585,35.0,2,0.0,0.0
15768566,706,34.0,8,0.0,1.0
15643229,671,31.0,6,0.0,1.0
15754940,597,43.0,2,85162.26,1.0
15676576,646,43.0,8,143061.88,0.0
15800068,801,46.0,6,0.0,1.0
15648030,731,33.0,5,137388.01,0.0
15668594,620,25.0,1,137712.01,1.0
15728709,484,40.0,7,106901.42,0.0
15724181,647,47.0,5,105603.21,1.0
15647546,688,40.0,8,150679.71,1.0
15702601,680,30.0,4,108300.27,1.0
15567725,689,46.0,7,52016.08,1.0
15674179,513,34.0,7,60515.13,0.0
15686957,553,35.0,2,158584.28,0.0
15607690,689,47.0,2,118812.5,0.0
15806546,517,46.0,4,0.0,0.0
15632850,731,37.0,8,0.0,1.0
15709016,687,47.0,1,91219.29,0.0
15638068,507,32.0,7,0.0,0.0
15749345,468,22.0,1,76318.64,1.0
15791321,682,58.0,4,0.0,0.0
15699095,603,24.0,3,0.0,1.0
15638329,522,25.0,1,111432.13,1.0
15575445,629,41.0,10,150148.51,0.0
15752622,729,32.0,7,38550.06,1.0
15774507,574,39.0,5,119013.86,0.0
15570857,677,39.0,0,111213.64,1.0
15599386,627,28.0,5,71097.23,1.0
15744913,788,36.0,10,109632.85,1.0
15647292,697,63.0,7,148368.02,0.0
15728838,578,45.0,1,148600.91,0.0
15584704,519,48.0,10,71083.98,0.0
15749068,632,40.0,9,139625.34,0.0
15622985,679,39.0,4,0.0,0.0
15587676,699,30.0,9,0.0,1.0
15779496,615,64.0,0,81564.1,1.0
15733460,622,36.0,9,0.0,1.0
15711457,755,28.0,7,124540.28,1.0
15795290,767,42.0,2,133616.39,0.0
15611223,752,38.0,10,101648.5,0.0
15794159,633,26.0,8,124281.84,1.0
15780677,717,59.0,4,0.0,1.0
15690175,585,45.0,0,0.0,0.0
15722599,751,37.0,9,183613.66,0.0
15569976,754,65.0,1,136186.44,1.0
15707011,495,47.0,10,137682.68,0.0
15702277,650,34.0,4,106005.54,1.0
15801915,529,31.0,6,152310.55,0.0
15580213,585,43.0,2,0.0,0.0
15637947,668,32.0,1,134446.04,1.0
15715888,591,38.0,2,142289.28,1.0
15732967,731,19.0,6,0.0,1.0
15737047,754,45.0,6,0.0,0.0
15694039,650,46.0,9,149003.76,0.0
15649457,588,41.0,2,131341.46,1.0
15742809,712,29.0,7,77919.78,0.0
15637829,691,34.0,7,0.0,1.0
15633194,771,41.0,10,108309.0,1.0
15611635,678,39.0,6,0.0,1.0
15638774,719,40.0,9,0.0,0.0
15722037,610,36.0,7,115462.02,1.0
15672930,722,37.0,9,0.0,0.0
15668774,758,23.0,5,122739.1,0.0
15780966,709,32.0,2,0.0,0.0
15659694,634,53.0,3,113781.5,1.0
15624424,678,49.0,1,0.0,1.0
15708713,633,35.0,3,0.0,1.0
15755405,710,43.0,9,128284.45,0.0
15647570,640,45.0,8,120591.19,0.0
15684348,656,63.0,8,0.0,1.0
15702541,551,59.0,2,166968.28,0.0
15646942,786,39.0,7,0.0,0.0
15748920,561,49.0,8,0.0,1.0
15694581,807,42.0,5,0.0,1.0
15643215,602,38.0,2,71667.97,0.0
15649060,727,31.0,3,82729.47,0.0
15774258,678,40.0,1,0.0,1.0
15731553,730,23.0,8,0.0,0.0
15617029,596,30.0,1,0.0,0.0
15780716,686,39.0,3,129626.19,1.0
15577018,684,26.0,2,114035.39,0.0
15809515,797,32.0,1,151922.94,0.0
15789924,658,39.0,4,0.0,1.0
15725076,653,27.0,6,107751.68,1.0
15672481,641,37.0,6,0.0,0.0
15574115,656,41.0,6,101179.23,1.0
15661830,750,36.0,6,0.0,1.0
15665879,768,40.0,8,0.0,1.0
15673820,568,33.0,7,0.0,0.0
15747772,706,36.0,9,58571.18,0.0
15666197,430,38.0,8,153058.64,0.0
15773639,745,35.0,4,98270.34,0.0
15581893,747,43.0,1,130788.71,1.0
15672447,657,40.0,7,99165.84,1.0
15777830,639,42.0,4,0.0,0.0
15713890,704,44.0,3,0.0,1.0
15577598,651,23.0,4,115636.05,0.0
15786042,706,44.0,2,185932.18,0.0
15753462,632,30.0,2,72549.0,1.0
15759690,751,42.0,4,0.0,1.0
15801414,767,35.0,2,0.0,0.0
15656141,741,39.0,5,0.0,1.0
15608701,651,29.0,3,121890.06,0.0
15582892,601,46.0,2,99786.07,1.0
15632967,520,34.0,3,0.0,1.0
15587573,626,27.0,4,115084.53,1.0
15654891,811,30.0,6,0.0,1.0
15611365,730,32.0,9,127661.69,0.0
15749103,604,47.0,4,118907.6,1.0
15810203,499,44.0,6,77627.33,0.0
15813660,754,40.0,2,160625.17,1.0
15605673,716,29.0,8,0.0,0.0
15669282,636,20.0,10,124266.86,0.0
15792726,470,25.0,8,127974.06,1.0
15593241,444,43.0,3,0.0,1.0
15683053,809,48.0,2,0.0,0.0
15632736,850,30.0,3,104911.35,1.0
15731865,637,27.0,1,0.0,0.0
15760450,512,43.0,1,0.0,1.0
15787204,774,43.0,1,110646.54,0.0
15650454,641,57.0,5,0.0,1.0
15573730,586,42.0,6,126704.49,0.0
15705050,611,30.0,9,0.0,1.0
15791342,660,31.0,1,84560.04,1.0
15684316,532,43.0,9,0.0,0.0
15700540,557,38.0,2,129893.56,0.0
15770631,730,25.0,5,167385.81,1.0
15790594,535,27.0,6,0.0,1.0
15604020,773,36.0,4,105858.71,1.0
15637599,510,44.0,4,123070.89,0.0
15736578,539,39.0,1,0.0,1.0
15666332,690,48.0,2,0.0,1.0
15727291,821,40.0,1,0.0,0.0
15785920,687,35.0,1,125141.24,1.0
15658987,557,46.0,4,96173.17,1.0
15687719,532,37.0,5,0.0,1.0
15799641,540,39.0,2,0.0,0.0
15758702,705,55.0,8,0.0,1.0
15689526,542,35.0,9,127543.11,0.0
15586848,706,38.0,1,0.0,0.0
15707637,765,56.0,1,0.0,0.0
15719426,529,67.0,8,103101.56,1.0
15639265,714,54.0,7,126113.28,0.0
15576124,582,41.0,1,40488.76,0.0
15757829,609,40.0,10,137389.77,0.0
15633227,518,28.0,9,85146.36,0.0
15753092,791,35.0,5,129828.58,1.0
15782939,747,42.0,4,80214.36,0.0
15746338,565,40.0,2,0.0,1.0
15590676,735,34.0,1,141796.43,0.0
15599329,697,49.0,7,195238.29,1.0
15783097,813,27.0,6,111348.15,0.0
15597885,772,43.0,6,0.0,1.0
15597467,606,71.0,8,0.0,1.0
15724764,667,42.0,10,64404.26,0.0
15778418,637,40.0,9,154309.67,1.0
15684769,542,67.0,10,129431.36,1.0
15756167,762,43.0,5,134204.67,1.0
15632439,698,39.0,4,0.0,1.0
15755138,850,32.0,8,0.0,1.0
15659092,621,50.0,5,0.0,0.0
15742116,671,48.0,9,116711.06,0.0
15801994,775,31.0,9,0.0,0.0
15647572,504,34.0,0,54980.81,1.0
15644551,751,37.0,3,99773.85,0.0
15709135,691,30.0,7,101231.77,0.0
15684469,841,32.0,2,117070.21,0.0
15627637,709,23.0,8,73314.04,0.0
15667093,673,37.0,2,0.0,1.0
15690589,541,37.0,9,212314.03,1.0
15595350,661,31.0,3,136067.82,0.0
15777586,784,42.0,2,109052.04,0.0
15804064,742,35.0,2,79126.17,1.0
15717770,850,55.0,7,0.0,0.0
15754443,443,35.0,9,108308.0,0.0
15776939,778,48.0,3,102290.56,0.0
15713517,529,39.0,6,102025.08,0.0
15683522,678,37.0,2,113383.07,1.0
15673995,516,65.0,9,102541.1,0.0
15771054,469,35.0,5,0.0,0.0
15578788,786,40.0,6,0.0,0.0
15737408,703,41.0,6,109941.51,0.0
15750837,579,41.0,0,141749.68,1.0
15576022,565,38.0,5,0.0,1.0
15635502,443,44.0,2,0.0,0.0
15627298,589,37.0,7,85146.48,0.0
15811415,691,44.0,6,134066.1,1.0
15645059,711,28.0,8,0.0,0.0
15689671,775,27.0,4,0.0,1.0
15718667,621,35.0,7,87619.29,0.0
15803202,350,51.0,10,0.0,1.0
15593683,668,30.0,8,0.0,0.0
15703394,633,27.0,3,0.0,0.0
15570289,697,43.0,8,103409.16,0.0
15567437,734,30.0,7,123040.38,1.0
15711687,434,41.0,4,108128.52,1.0
15656592,646,48.0,8,169023.33,1.0
15634373,764,30.0,5,0.0,1.0
15769125,727,41.0,10,0.0,1.0
15711386,724,29.0,6,0.0,1.0
15714241,749,42.0,9,222267.63,0.0
15642530,706,47.0,10,144090.42,0.0
15713599,728,30.0,10,114835.43,1.0
15744770,636,44.0,2,0.0,0.0
15780498,634,34.0,3,145030.92,1.0
15624397,627,43.0,8,71240.3,1.0
15615219,518,59.0,5,138772.15,1.0
15570908,687,29.0,7,93617.07,1.0
15762855,622,23.0,8,0.0,1.0
15661827,693,45.0,4,0.0,1.0
15746035,450,25.0,9,74237.2,1.0
15691906,664,49.0,5,127421.78,0.0
15793424,663,28.0,8,61274.7,0.0
15577905,660,34.0,8,106486.66,1.0
15667216,579,29.0,10,73194.52,1.0
15673971,655,44.0,6,146498.76,0.0
15701238,683,47.0,1,0.0,0.0
15644849,655,32.0,2,0.0,1.0
15635531,575,30.0,8,0.0,0.0
15632263,574,30.0,5,120355.0,0.0
15720110,795,32.0,2,117265.21,1.0
15619045,776,43.0,4,0.0,1.0
15697510,707,52.0,7,0.0,0.0
15784923,705,37.0,3,109974.22,1.0
15567383,678,44.0,2,98009.13,1.0
15732621,663,34.0,10,0.0,1.0
15757981,748,66.0,8,0.0,1.0
15727819,677,34.0,10,171671.9,1.0
15738088,634,63.0,10,0.0,0.0
15765173,350,60.0,3,0.0,0.0
15665159,727,61.0,0,128213.96,1.0
15618203,773,51.0,8,116197.65,1.0
15791452,675,39.0,1,0.0,0.0
15638159,649,36.0,6,86607.39,0.0
15585466,552,29.0,10,0.0,0.0
15677310,761,62.0,5,98854.34,0.0
15646262,622,31.0,7,0.0,0.0
15656901,615,59.0,8,0.0,1.0
15621093,681,31.0,4,97338.19,0.0
15592123,768,30.0,6,0.0,1.0
15589200,617,34.0,9,0.0,0.0
15602934,452,33.0,6,131698.57,0.0
15812720,807,37.0,10,130110.45,1.0
15695383,567,44.0,9,0.0,0.0
15723064,603,24.0,1,165149.13,0.0
15761606,617,37.0,9,101707.8,0.0
15650322,701,34.0,3,105588.66,1.0
15669782,820,39.0,9,111336.89,0.0
15751628,438,60.0,7,78391.17,1.0
15809057,600,27.0,6,0.0,1.0
15617052,782,34.0,9,0.0,0.0
15590810,638,41.0,9,144326.09,0.0
15801293,850,27.0,1,101278.25,1.0
15770968,741,19.0,8,108711.57,0.0
15572356,689,73.0,1,108555.07,1.0
15603247,743,35.0,1,146781.24,0.0
15619116,493,36.0,2,0.0,1.0
15691792,416,35.0,8,0.0,0.0
15783276,725,25.0,9,0.0,1.0
15766137,497,34.0,2,0.0,1.0
15574554,537,66.0,8,103291.25,1.0
15578671,706,29.0,1,209490.21,1.0
15716608,651,38.0,2,0.0,0.0
15690670,720,33.0,2,0.0,1.0
15630466,797,45.0,8,0.0,0.0
15630349,543,23.0,5,0.0,0.0
15803801,454,34.0,4,0.0,0.0
15647890,691,37.0,9,149405.18,1.0
15606115,510,52.0,6,191665.21,1.0
15714642,792,40.0,7,0.0,0.0
15741181,721,41.0,6,135071.12,1.0
15773973,765,41.0,2,0.0,1.0
15758546,850,39.0,8,0.0,1.0
15598940,681,38.0,6,181804.34,1.0
15669783,586,60.0,3,47020.65,1.0
15624993,753,36.0,7,128518.98,1.0
15760568,593,38.0,5,142658.04,1.0
15699047,674,21.0,9,120150.39,1.0
15616168,610,35.0,7,81905.95,1.0
15773146,652,26.0,3,137998.2,1.0
15770375,850,26.0,8,123126.29,0.0
15589725,740,51.0,4,0.0,1.0
15710034,637,43.0,1,135645.29,1.0
15800806,685,31.0,7,122449.31,1.0
15570485,558,40.0,4,161766.87,0.0
15575391,677,37.0,3,0.0,1.0
15790750,592,36.0,10,123187.51,1.0
15714832,652,36.0,9,150956.71,0.0
15619953,662,42.0,6,105021.28,0.0
15673929,543,64.0,4,0.0,1.0
15578835,675,50.0,1,133204.91,1.0
15752388,643,35.0,6,0.0,1.0
15797081,611,49.0,9,115488.52,1.0
15570194,412,29.0,5,0.0,0.0
15580149,638,41.0,7,0.0,0.0
15777708,824,38.0,3,0.0,0.0
15769955,683,40.0,1,0.0,0.0
15810444,562,39.0,6,130565.02,0.0
15645593,599,41.0,2,91328.71,0.0
15765345,753,35.0,4,0.0,1.0
15760873,594,50.0,7,81310.34,1.0
15794178,657,34.0,3,107136.6,0.0
15589361,716,34.0,9,0.0,1.0
15662483,850,43.0,7,0.0,1.0
15809736,664,46.0,2,0.0,1.0
15731148,558,33.0,0,108477.49,1.0
15774328,606,40.0,1,144757.97,1.0
15646969,776,33.0,2,0.0,1.0
15718769,557,36.0,1,113110.26,0.0
15610226,614,27.0,9,106414.57,0.0
15616270,620,42.0,4,106920.91,1.0
15790717,695,35.0,7,0.0,0.0
15635703,729,39.0,1,131513.26,1.0
15616365,571,53.0,2,0.0,0.0
15630244,457,40.0,10,134320.23,0.0
15734714,559,29.0,3,79715.36,0.0
15721433,664,38.0,4,74306.19,0.0
15590201,500,50.0,5,0.0,1.0
15590828,782,42.0,7,126428.38,0.0
15752097,708,38.0,8,99640.89,0.0
15800031,681,43.0,3,66338.68,1.0
15630857,674,39.0,6,0.0,1.0
15689953,697,43.0,10,128226.37,0.0
15759733,774,26.0,5,0.0,1.0
15810826,624,36.0,6,0.0,0.0
15668009,747,37.0,1,0.0,1.0
15743456,715,32.0,10,0.0,0.0
15725762,808,24.0,4,122168.65,0.0
15761713,678,43.0,7,178074.33,0.0
15769246,813,59.0,2,135078.41,0.0
15781129,687,38.0,8,69434.4,1.0
15599124,832,29.0,5,0.0,0.0
15639004,668,72.0,2,0.0,1.0
15810995,526,34.0,3,122726.56,1.0
15653773,457,38.0,7,164496.99,1.0
15708357,649,38.0,8,0.0,0.0
15733597,669,41.0,0,150219.41,0.0
15789560,668,42.0,8,187534.79,1.0
15699524,466,30.0,3,0.0,0.0
15626475,685,30.0,2,0.0,1.0
15810839,610,34.0,0,103108.17,0.0
15684318,582,50.0,6,96486.57,1.0
15768120,702,36.0,9,90560.48,0.0
15712807,556,46.0,3,131764.96,1.0
15696371,812,24.0,1,92476.88,0.0
15675794,645,47.0,9,152076.93,0.0
15774277,809,43.0,2,0.0,1.0
15603764,560,49.0,4,0.0,1.0
15618647,744,29.0,1,43504.42,1.0
15614643,731,39.0,2,0.0,0.0
15707696,471,28.0,5,0.0,1.0
15749583,686,38.0,2,93569.86,0.0
15815125,668,45.0,4,102486.21,1.0
15779620,575,36.0,1,0.0,1.0
15768233,435,37.0,8,114346.3,1.0
15637788,743,23.0,3,110203.77,0.0
15777046,580,39.0,9,128362.59,0.0
15788723,599,49.0,10,143888.22,1.0
15790489,534,34.0,5,170600.78,1.0
15739476,680,32.0,5,0.0,1.0
15612670,631,46.0,10,0.0,1.0
15631222,485,39.0,2,75339.64,1.0
15658972,699,40.0,8,122038.34,0.0
15724691,712,34.0,1,0.0,1.0
15740442,603,51.0,8,186825.57,0.0
15760427,850,40.0,6,124788.18,0.0
15677939,584,41.0,3,0.0,1.0
15611599,604,71.0,2,0.0,1.0
15633474,586,51.0,2,138553.57,1.0
15671973,467,39.0,5,0.0,1.0
15790019,520,35.0,9,105387.89,1.0
15737735,683,40.0,4,95053.1,1.0
15661745,557,36.0,3,0.0,1.0
15797065,613,32.0,0,0.0,1.0
15710671,786,34.0,3,137361.96,0.0
15656522,593,32.0,10,158537.42,0.0
15705085,670,29.0,9,0.0,0.0
15744873,657,48.0,5,143595.87,0.0
15781914,718,32.0,9,169947.41,1.0
15637354,623,24.0,7,148167.83,1.0
15717307,496,31.0,5,0.0,0.0
15746695,429,39.0,6,48023.83,0.0
15804962,606,36.0,1,155655.46,1.0
15665378,499,46.0,6,0.0,0.0
15757865,642,62.0,7,0.0,1.0
15578787,641,52.0,4,0.0,0.0
15794323,673,32.0,8,121240.76,0.0
15697546,570,36.0,3,0.0,0.0
15629519,472,37.0,1,0.0,1.0
15624703,550,35.0,9,129847.75,0.0
15570002,625,55.0,8,118772.71,0.0
15808566,516,46.0,2,0.0,1.0
15805463,682,32.0,2,105163.88,1.0
15709136,620,28.0,8,0.0,1.0
15801605,626,39.0,0,0.0,1.0
15567855,623,29.0,1,0.0,0.0
15675141,569,35.0,4,93934.63,0.0
15665759,724,69.0,5,117866.92,1.0
15761487,678,55.0,5,0.0,1.0
15700394,713,26.0,4,122857.46,0.0
15631162,631,32.0,10,0.0,1.0
15630641,846,37.0,6,127103.97,1.0
15585066,660,43.0,1,0.0,1.0
15722991,567,54.0,9,96402.96,0.0
15737404,731,31.0,1,132512.26,1.0
15722409,693,47.0,8,107604.66,1.0
15806420,772,34.0,9,0.0,0.0
15658148,657,38.0,7,0.0,0.0
15810660,774,34.0,4,120875.23,1.0
15709780,667,37.0,9,71786.9,1.0
15727350,516,37.0,8,113143.12,0.0
15752312,551,49.0,1,150777.72,1.0
15616745,542,35.0,2,174894.53,1.0
15572294,623,28.0,7,0.0,0.0
15674110,701,43.0,2,160416.56,1.0
15662501,583,48.0,3,91246.53,0.0
15649239,731,46.0,10,0.0,0.0
15700424,461,35.0,5,0.0,1.0
15636388,702,23.0,7,98775.23,0.0
15713975,565,47.0,10,139756.12,0.0
15592925,711,42.0,3,177626.77,1.0
15581626,664,54.0,8,0.0,1.0
15641319,518,50.0,4,0.0,0.0
15723481,728,42.0,8,0.0,1.0
15787825,585,37.0,6,152496.82,1.0
15710726,573,52.0,8,0.0,1.0
15627195,568,26.0,1,112930.28,0.0
15657957,602,26.0,8,113674.2,0.0
15676117,603,44.0,9,0.0,0.0
15607874,687,38.0,0,144450.58,1.0
15796993,741,52.0,1,171236.3,0.0
15649858,469,37.0,9,96776.49,1.0
15811032,477,58.0,8,145984.92,1.0
15679963,737,43.0,8,96353.8,0.0
15579131,835,25.0,7,0.0,1.0
15572428,717,33.0,0,115777.23,1.0
15622461,562,51.0,7,122822.0,0.0
15636105,758,61.0,2,0.0,1.0
15583849,408,40.0,3,0.0,0.0
15718780,650,32.0,4,79450.09,1.0
15739271,582,33.0,2,122394.0,1.0
15697129,706,43.0,1,0.0,0.0
15763415,567,41.0,0,134378.89,1.0
15796617,720,29.0,2,0.0,0.0
15626628,631,31.0,2,88161.85,0.0
15765857,623,41.0,2,142412.13,0.0
15742511,514,35.0,3,121030.9,0.0
15786433,650,35.0,3,165982.43,1.0
15685805,673,35.0,6,0.0,0.0
15627971,504,32.0,8,206663.75,0.0
15783025,723,37.0,3,94661.53,0.0
15726289,645,25.0,0,174400.36,0.0
15802118,664,41.0,7,123428.69,1.0
15607990,760,43.0,6,175735.5,1.0
15695932,766,36.0,5,78381.13,1.0
15812279,634,37.0,5,115345.86,0.0
15687558,640,31.0,10,118613.34,0.0
15729065,784,28.0,2,109960.06,1.0
15698902,547,42.0,1,142703.4,0.0
15570192,608,40.0,8,121729.42,0.0
15809265,547,35.0,4,0.0,1.0
15745201,612,43.0,4,139496.35,1.0
15580623,573,28.0,8,0.0,0.0
15578156,615,32.0,5,138521.83,1.0
15631063,710,33.0,2,0.0,0.0
15692577,674,38.0,10,83727.68,0.0
15810910,702,38.0,9,0.0,1.0
15723217,616,37.0,9,0.0,0.0
15733111,688,32.0,6,124179.3,1.0
15610727,605,36.0,7,128829.25,0.0
15792720,676,33.0,6,171490.78,0.0
15723153,708,33.0,3,0.0,0.0
15802823,745,38.0,7,0.0,1.0
15756118,661,20.0,8,0.0,0.0
15684934,726,31.0,9,0.0,1.0
15776936,475,40.0,7,160818.08,1.0
15729087,751,54.0,9,156367.6,1.0
15786463,645,59.0,8,121669.93,0.0
15717498,775,42.0,6,133970.22,1.0
15718406,540,41.0,3,0.0,0.0
15799468,591,34.0,3,96127.27,0.0
15626383,596,60.0,7,121907.97,1.0
15597385,573,41.0,5,0.0,1.0
15570271,577,31.0,6,0.0,1.0
15690330,830,40.0,8,77701.64,1.0
15680611,663,67.0,9,0.0,1.0
15810227,421,34.0,2,0.0,1.0
15807194,718,34.0,5,113922.44,0.0
15712199,655,61.0,2,183997.7,1.0
15694995,712,23.0,2,0.0,1.0
15723400,663,28.0,4,0.0,1.0
15654772,640,47.0,6,89799.46,1.0
15574743,577,29.0,2,0.0,1.0
15807593,546,36.0,7,85660.96,0.0
15686718,802,37.0,9,115569.21,1.0
15695299,590,45.0,2,81828.22,0.0
15722701,594,18.0,1,132694.73,0.0
15799635,577,51.0,2,108867.0,0.0
15742323,541,39.0,7,0.0,0.0
15658435,781,27.0,5,0.0,0.0
15586029,806,34.0,2,96152.68,0.0
15772337,723,49.0,0,153855.52,1.0
15807555,535,45.0,2,0.0,0.0
15603378,768,36.0,3,141334.95,1.0
15792862,653,41.0,1,104584.11,0.0
15657349,803,50.0,8,98173.02,0.0
15777614,545,44.0,1,0.0,1.0
15653952,581,38.0,3,135157.05,1.0
15724336,513,49.0,5,171601.27,0.0
15689594,731,29.0,5,179539.2,0.0
15801920,727,39.0,5,80615.46,0.0
15653347,560,47.0,1,0.0,0.0
15749951,766,27.0,5,126285.73,0.0
15648178,630,23.0,4,137964.51,1.0
15738662,652,41.0,9,159434.03,0.0
15640855,729,40.0,5,113574.61,0.0
15584288,629,33.0,6,0.0,1.0
15760988,667,33.0,9,124573.33,0.0
15569624,671,31.0,6,105864.6,0.0
15597949,768,47.0,5,104552.61,0.0
15604551,732,35.0,3,0.0,0.0
15617476,546,30.0,5,0.0,1.0
15645323,630,55.0,2,0.0,1.0
15793311,765,46.0,8,119492.88,1.0
15764153,704,33.0,0,130499.09,1.0
15802560,470,48.0,6,140576.11,1.0
15728608,688,34.0,9,91025.58,1.0
15770474,685,33.0,1,0.0,1.0
15724444,567,38.0,1,125877.65,1.0
15753110,720,64.0,3,45752.78,0.0
15711521,609,39.0,3,121778.71,1.0
15632816,521,49.0,2,127948.57,1.0
15693637,556,30.0,7,0.0,1.0
15725509,662,30.0,5,115286.68,1.0
15684645,704,41.0,9,62078.21,0.0
15692235,750,38.0,1,0.0,0.0
15777459,619,32.0,4,175406.13,1.0
15656937,468,26.0,1,131643.25,0.0
15610643,435,44.0,3,151739.65,0.0
15777315,529,43.0,6,93616.35,0.0
15611058,702,60.0,5,138597.54,1.0
15630413,608,41.0,5,0.0,1.0
15635942,576,40.0,9,0.0,0.0
15648858,666,27.0,1,85225.21,1.0
15810732,730,36.0,8,148749.29,0.0
15705448,647,52.0,7,130013.12,1.0
15730488,516,27.0,1,0.0,1.0
15620443,711,81.0,6,0.0,1.0
15741078,736,54.0,7,111729.47,1.0
15753161,768,36.0,5,180169.44,0.0
15711396,427,40.0,8,0.0,1.0
15593499,686,47.0,6,0.0,0.0
15579189,690,42.0,5,0.0,1.0
15743545,647,29.0,2,0.0,0.0
15791316,714,35.0,3,0.0,1.0
15608246,736,36.0,8,103914.17,1.0
15676526,608,34.0,4,88772.87,1.0
15813911,809,39.0,5,0.0,0.0
15630195,745,40.0,6,131184.67,1.0
15736250,781,38.0,2,117810.79,1.0
15671334,527,31.0,4,0.0,0.0
15574169,595,32.0,0,92466.21,0.0
15718839,850,38.0,2,102741.15,1.0
15762331,569,37.0,9,178755.84,0.0
15606901,728,43.0,7,0.0,0.0
15713559,473,32.0,5,146602.25,1.0
15768881,738,29.0,2,0.0,1.0
15743075,659,35.0,6,0.0,1.0
15660980,597,38.0,6,115702.67,1.0
15810942,445,61.0,2,137655.31,1.0
15728362,671,29.0,3,0.0,0.0
15683339,656,34.0,6,59877.33,0.0
15685476,658,31.0,5,100082.14,1.0
15663650,698,52.0,10,107304.39,0.0
15617434,655,38.0,9,0.0,1.0
15622470,772,41.0,10,96032.22,1.0
15703682,681,33.0,10,0.0,0.0
15727391,688,29.0,9,144553.5,0.0
15711062,633,40.0,5,86172.81,1.0
15567339,735,73.0,9,0.0,1.0
15760662,521,29.0,2,87212.8,1.0
15605737,541,36.0,5,0.0,0.0
15692977,612,36.0,2,130700.92,0.0
15672082,562,62.0,3,0.0,0.0
15600280,703,32.0,6,0.0,0.0
15804052,710,23.0,6,0.0,1.0
15576065,731,40.0,5,171325.98,1.0
15796838,703,58.0,4,92930.92,1.0
15693526,618,40.0,0,0.0,0.0
15748595,689,29.0,1,77556.79,1.0
15679029,718,33.0,7,102874.28,0.0
15753639,608,37.0,5,146093.39,0.0
15604138,749,34.0,2,0.0,0.0
15666095,753,51.0,4,79811.72,1.0
15643487,630,39.0,10,105473.74,0.0
15764033,693,43.0,1,121927.92,0.0
15747288,838,40.0,6,61671.19,1.0
15790599,756,39.0,5,149363.12,1.0
15737705,775,27.0,4,152309.37,0.0
15737194,635,33.0,5,0.0,0.0
15726776,705,36.0,1,111629.29,1.0
15804357,481,40.0,3,0.0,1.0
15664432,727,49.0,7,96296.78,0.0
15688984,595,20.0,4,95830.43,0.0
